,FIPS,Date,Confirmed,Deaths,New Cases,New Deaths,"Cases, 7DMA","Deaths, 7DMA","New Cases Per 100k, 7DMA",Deaths Per 100k
0,01001,2020-09-08,1385,23,2,0,4,0,7,41
1,01003,2020-09-08,4609,42,23,0,23,1,10,19
2,01005,2020-09-08,617,7,0,0,-2,0,-8,28
3,01007,2020-09-08,562,6,5,0,3,0,13,27
4,01009,2020-09-08,1071,12,1,0,4,0,7,21
5,01011,2020-09-08,545,13,0,0,1,0,10,129
6,01013,2020-09-08,859,37,0,0,3,0,15,190
7,01015,2020-09-08,2602,31,9,0,27,0,24,27
8,01017,2020-09-08,857,40,0,0,-2,0,-6,120
9,01019,2020-09-08,367,11,0,0,2,0,8,42
10,01021,2020-09-08,1172,12,4,0,9,0,20,27
11,01023,2020-09-08,325,12,0,0,1,0,8,95
12,01025,2020-09-08,932,13,2,0,1,0,4,55
13,01027,2020-09-08,402,6,1,0,6,0,45,45
14,01029,2020-09-08,239,5,0,0,5,0,34,34
15,01031,2020-09-08,985,5,3,0,2,0,4,10
16,01033,2020-09-08,1486,22,6,0,6,0,11,40
17,01035,2020-09-08,438,11,1,0,0,0,0,91
18,01037,2020-09-08,111,3,1,0,0,0,0,28
19,01039,2020-09-08,818,25,1,0,0,0,0,67
20,01041,2020-09-08,405,31,4,0,1,0,7,225
21,01043,2020-09-08,1483,15,3,0,3,0,4,18
22,01045,2020-09-08,1032,42,2,0,2,1,4,85
23,01047,2020-09-08,1450,25,1,0,3,0,8,67
24,01049,2020-09-08,2114,16,3,0,7,0,10,22
25,01051,2020-09-08,2145,44,21,0,14,0,17,54
26,01053,2020-09-08,1262,22,5,0,3,0,8,60
27,01055,2020-09-08,2784,42,10,0,12,0,12,41
28,01057,2020-09-08,320,6,4,0,4,0,25,37
29,01059,2020-09-08,1601,27,1,0,8,0,26,86
30,01061,2020-09-08,398,3,0,0,1,0,4,11
31,01063,2020-09-08,282,14,0,0,1,0,12,173
32,01065,2020-09-08,542,27,0,0,1,0,7,184
33,01067,2020-09-08,346,3,1,0,2,0,12,17
34,01069,2020-09-08,1925,15,2,0,10,0,9,14
35,01071,2020-09-08,1325,7,4,0,7,0,14,14
36,01073,2020-09-08,16789,305,86,0,102,1,15,46
37,01075,2020-09-08,282,2,0,0,1,0,7,14
38,01077,2020-09-08,1485,25,6,0,9,0,10,27
39,01079,2020-09-08,506,5,1,0,6,0,18,15
40,01081,2020-09-08,3529,49,18,0,19,0,12,30
41,01083,2020-09-08,1715,18,9,0,8,0,8,18
42,01085,2020-09-08,604,25,0,0,0,0,0,257
43,01087,2020-09-08,413,17,1,0,2,0,11,94
44,01089,2020-09-08,6631,57,39,0,43,1,12,15
45,01091,2020-09-08,647,18,2,0,2,0,11,95
46,01093,2020-09-08,754,27,5,0,5,0,17,91
47,01095,2020-09-08,3515,41,5,0,3,0,3,42
48,01097,2020-09-08,12312,266,23,1,33,1,8,64
49,01099,2020-09-08,438,6,1,0,-1,0,-5,29
50,01101,2020-09-08,7963,163,7,0,24,0,11,72
51,01103,2020-09-08,2896,22,5,0,9,0,8,18
52,01105,2020-09-08,483,5,0,0,0,0,0,56
53,01107,2020-09-08,545,11,1,0,2,0,10,55
54,01109,2020-09-08,853,7,2,0,3,0,9,21
55,01111,2020-09-08,494,11,0,0,2,0,9,48
56,01113,2020-09-08,1567,2,2,0,2,0,3,3
57,01115,2020-09-08,1728,31,8,0,8,0,9,35
58,01117,2020-09-08,4388,40,43,0,32,0,15,18
59,01119,2020-09-08,403,19,0,0,1,0,8,153
60,01121,2020-09-08,1317,21,5,0,0,0,0,26
61,01123,2020-09-08,942,82,0,0,2,0,5,203
62,01125,2020-09-08,5365,94,13,0,25,0,12,45
63,01127,2020-09-08,1958,74,0,0,16,0,25,116
64,01129,2020-09-08,502,13,2,0,0,0,0,80
65,01131,2020-09-08,474,11,0,0,-1,0,-10,106
66,01133,2020-09-08,585,11,1,0,4,0,17,47
67,02013,2020-09-08,2,0,0,0,0,0,0,0
68,02016,2020-09-08,7,0,1,0,0,0,0,0
69,02020,2020-09-08,3313,25,16,0,42,0,15,9
70,02050,2020-09-08,71,1,0,0,2,0,11,5
71,02060,2020-09-08,10,0,0,0,0,0,0,0
72,02068,2020-09-08,2,0,0,0,0,0,0,0
73,02070,2020-09-08,5,0,0,0,0,0,0,0
74,02090,2020-09-08,761,9,6,0,17,0,18,9
75,02100,2020-09-08,4,0,0,0,0,0,0,0
76,02105,2020-09-08,0,0,0,0,0,0,0,0
77,02110,2020-09-08,197,1,3,0,3,0,9,3
78,02122,2020-09-08,423,2,1,0,2,0,3,3
79,02130,2020-09-08,47,0,0,0,0,0,0,0
80,02150,2020-09-08,18,0,0,0,0,0,0,0
81,02158,2020-09-08,8,0,0,0,0,0,0,0
82,02164,2020-09-08,0,0,0,0,0,0,0,0
83,02170,2020-09-08,514,2,3,0,5,0,5,2
84,02180,2020-09-08,46,0,0,0,1,0,10,0
85,02185,2020-09-08,54,0,2,0,2,0,20,0
86,02188,2020-09-08,72,0,2,0,1,0,13,0
87,02195,2020-09-08,7,1,0,0,0,0,0,31
88,02198,2020-09-08,28,0,0,0,0,0,0,0
89,02220,2020-09-08,39,0,1,0,0,0,0,0
90,02230,2020-09-08,0,0,0,0,0,0,0,0
91,02240,2020-09-08,19,0,0,0,0,0,0,0
92,02261,2020-09-08,75,0,0,0,0,0,0,0
93,02275,2020-09-08,12,0,0,0,0,0,0,0
94,02282,2020-09-08,21,0,0,0,0,0,0,0
95,02290,2020-09-08,72,1,0,0,0,0,0,19
96,04001,2020-09-08,3371,154,-1,0,4,0,6,214
97,04003,2020-09-08,1845,64,4,0,3,0,2,51
98,04005,2020-09-08,3397,128,3,0,9,0,6,89
99,04007,2020-09-08,1134,50,2,0,3,0,6,93
100,04009,2020-09-08,765,23,-1,0,7,0,18,59
101,04011,2020-09-08,59,1,0,0,0,0,0,11
102,04012,2020-09-08,517,15,0,0,3,0,14,71
103,04013,2020-09-08,136040,3093,36,2,291,17,6,69
104,04015,2020-09-08,3757,214,-5,0,17,1,8,101
105,04017,2020-09-08,5657,223,-2,0,8,0,7,201
106,04019,2020-09-08,22035,596,35,0,107,3,10,57
107,04021,2020-09-08,9983,190,2,0,52,1,11,41
108,04023,2020-09-08,2776,59,1,0,6,0,13,127
109,04025,2020-09-08,2369,79,0,0,7,0,3,34
110,04027,2020-09-08,12340,331,7,0,12,2,6,155
111,05001,2020-09-08,300,4,1,0,2,0,11,23
112,05003,2020-09-08,393,7,3,0,1,0,5,36
113,05005,2020-09-08,161,1,6,0,3,0,7,2
114,05007,2020-09-08,5662,60,17,1,38,1,14,21
115,05009,2020-09-08,422,4,8,0,8,0,21,11
116,05011,2020-09-08,315,6,1,0,3,0,28,56
117,05013,2020-09-08,25,0,0,0,0,0,0,0
118,05015,2020-09-08,506,8,3,0,5,0,18,28
119,05017,2020-09-08,970,11,1,0,1,0,10,109
120,05019,2020-09-08,268,4,2,0,5,0,22,18
121,05021,2020-09-08,214,5,3,0,5,0,34,34
122,05023,2020-09-08,270,7,0,0,2,0,8,28
123,05025,2020-09-08,143,7,1,0,1,0,13,88
124,05027,2020-09-08,320,16,1,0,3,0,13,68
125,05029,2020-09-08,222,3,2,0,2,0,10,14
126,05031,2020-09-08,2139,15,15,0,37,0,34,14
127,05033,2020-09-08,1000,10,7,1,10,0,16,16
128,05035,2020-09-08,1748,36,10,1,14,0,29,75
129,05037,2020-09-08,337,5,30,0,8,0,49,30
130,05039,2020-09-08,137,2,1,0,1,0,14,29
131,05041,2020-09-08,254,5,1,0,2,0,18,44
132,05043,2020-09-08,322,5,1,0,2,0,11,27
133,05045,2020-09-08,1809,9,11,0,15,0,12,7
134,05047,2020-09-08,191,2,2,0,3,0,17,11
135,05049,2020-09-08,85,1,0,0,2,0,16,8
136,05051,2020-09-08,1537,34,4,1,15,1,15,34
137,05053,2020-09-08,208,1,4,0,2,0,11,5
138,05055,2020-09-08,674,6,2,1,6,0,13,13
139,05057,2020-09-08,337,3,2,0,1,0,5,14
140,05059,2020-09-08,1750,23,3,0,4,0,12,68
141,05061,2020-09-08,437,8,0,0,2,0,15,61
142,05063,2020-09-08,823,12,7,0,8,1,21,32
143,05065,2020-09-08,112,0,1,0,1,0,7,0
144,05067,2020-09-08,195,1,0,0,2,0,12,6
145,05069,2020-09-08,2314,53,10,0,29,0,43,79
146,05071,2020-09-08,789,4,2,0,3,0,11,15
147,05073,2020-09-08,76,2,0,0,1,0,15,30
148,05075,2020-09-08,271,11,0,0,3,0,18,67
149,05077,2020-09-08,1014,11,1,0,1,0,11,124
150,05079,2020-09-08,1767,13,5,0,23,0,177,100
151,05081,2020-09-08,307,17,1,0,3,0,24,139
152,05083,2020-09-08,370,1,0,0,1,0,5,5
153,05085,2020-09-08,796,5,11,0,10,0,14,7
154,05087,2020-09-08,310,2,0,0,2,0,12,12
155,05089,2020-09-08,53,0,1,0,1,0,6,0
156,05091,2020-09-08,670,10,8,0,8,0,18,23
157,05093,2020-09-08,1442,34,3,0,13,2,32,84
158,05095,2020-09-08,101,0,1,0,1,0,15,0
159,05097,2020-09-08,118,4,-1,0,2,0,22,45
160,05099,2020-09-08,166,12,-1,0,1,0,12,145
161,05101,2020-09-08,146,15,0,0,4,0,52,193
162,05103,2020-09-08,184,5,0,0,4,0,17,21
163,05105,2020-09-08,63,0,0,0,0,0,0,0
164,05107,2020-09-08,422,10,2,0,2,0,11,56
165,05109,2020-09-08,189,1,0,0,2,0,19,9
166,05111,2020-09-08,530,6,1,0,6,0,26,26
167,05113,2020-09-08,240,4,2,0,2,0,10,20
168,05115,2020-09-08,1886,20,5,0,16,1,25,31
169,05117,2020-09-08,122,1,1,0,1,0,12,12
170,05119,2020-09-08,7566,114,23,1,64,1,16,29
171,05121,2020-09-08,325,18,2,0,2,1,11,100
172,05123,2020-09-08,1377,4,4,0,4,0,16,16
173,05125,2020-09-08,1701,15,11,1,16,0,13,12
174,05127,2020-09-08,90,0,0,0,1,0,10,0
175,05129,2020-09-08,115,0,0,0,2,0,25,0
176,05131,2020-09-08,3042,38,12,2,20,1,16,30
177,05133,2020-09-08,1173,16,0,0,2,1,12,94
178,05135,2020-09-08,157,5,1,0,1,0,6,29
179,05137,2020-09-08,250,4,0,0,8,0,64,32
180,05139,2020-09-08,740,22,9,0,7,0,18,57
181,05141,2020-09-08,145,2,3,0,4,0,24,12
182,05143,2020-09-08,7703,80,37,0,112,2,47,33
183,05145,2020-09-08,576,12,5,0,6,0,8,15
184,05147,2020-09-08,29,0,1,0,0,0,0,0
185,05149,2020-09-08,1191,25,2,0,4,0,19,117
186,06001,2020-09-08,19496,303,146,3,150,7,9,18
187,06003,2020-09-08,2,0,0,0,0,0,0,0
188,06005,2020-09-08,280,16,0,0,0,0,0,40
189,06007,2020-09-08,2450,23,4,0,54,0,25,10
190,06009,2020-09-08,273,2,0,0,5,0,11,4
191,06011,2020-09-08,475,6,0,0,4,0,19,28
192,06013,2020-09-08,14712,187,73,1,111,2,10,16
193,06015,2020-09-08,124,1,0,0,0,0,0,4
194,06017,2020-09-08,1011,2,3,0,6,0,3,1
195,06019,2020-09-08,26565,326,94,14,197,5,20,33
196,06021,2020-09-08,488,3,13,0,5,0,18,11
197,06023,2020-09-08,434,4,25,0,6,0,4,3
198,06025,2020-09-08,11056,296,15,0,48,0,26,163
199,06027,2020-09-08,183,14,0,0,1,0,6,78
200,06029,2020-09-08,30179,296,99,0,122,1,14,33
201,06031,2020-09-08,6847,76,59,0,72,1,47,50
202,06033,2020-09-08,368,5,6,0,3,0,5,8
203,06035,2020-09-08,720,0,0,0,1,0,3,0
204,06037,2020-09-08,249241,6036,420,6,960,30,10,60
205,06039,2020-09-08,4025,58,72,0,27,0,17,37
206,06041,2020-09-08,6339,96,0,0,25,0,10,37
207,06043,2020-09-08,74,2,0,0,0,0,0,12
208,06045,2020-09-08,773,17,7,0,10,0,12,20
209,06047,2020-09-08,8381,120,54,0,50,0,18,43
210,06049,2020-09-08,21,0,0,0,1,0,11,0
211,06051,2020-09-08,162,2,0,0,0,0,0,14
212,06053,2020-09-08,8629,59,59,1,93,0,21,14
213,06055,2020-09-08,1514,13,13,0,11,0,8,9
214,06057,2020-09-08,469,5,2,0,3,0,3,5
215,06059,2020-09-08,49996,1056,151,3,167,10,5,33
216,06061,2020-09-08,3220,36,38,0,28,0,7,9
217,06063,2020-09-08,45,0,0,0,1,0,5,0
218,06065,2020-09-08,54572,1075,585,8,203,7,8,44
219,06067,2020-09-08,19460,334,332,7,201,6,13,22
220,06069,2020-09-08,1207,10,10,1,14,0,22,16
221,06071,2020-09-08,49691,765,0,0,259,4,12,35
222,06073,2020-09-08,40868,708,216,1,285,3,9,21
223,06075,2020-09-08,9979,86,0,0,62,0,7,10
224,06077,2020-09-08,18558,377,0,9,107,7,14,49
225,06079,2020-09-08,3116,22,15,0,19,0,7,8
226,06081,2020-09-08,8750,136,133,1,70,1,9,18
227,06083,2020-09-08,8479,97,45,0,48,1,11,22
228,06085,2020-09-08,18717,260,106,0,195,2,10,13
229,06087,2020-09-08,1931,7,0,0,27,0,10,3
230,06089,2020-09-08,600,12,19,0,4,0,2,7
231,06091,2020-09-08,6,0,0,0,0,0,0,0
232,06093,2020-09-08,144,0,0,0,1,0,2,0
233,06095,2020-09-08,5762,48,91,0,31,0,7,11
234,06097,2020-09-08,6488,98,128,5,82,2,17,20
235,06099,2020-09-08,15635,295,194,5,121,5,22,54
236,06101,2020-09-08,1468,10,3,0,8,0,8,10
237,06103,2020-09-08,453,1,-2,0,5,0,8,2
238,06105,2020-09-08,13,0,0,0,0,0,0,0
239,06107,2020-09-08,14677,243,0,0,85,1,18,52
240,06109,2020-09-08,196,2,2,0,1,0,2,4
241,06111,2020-09-08,11463,118,148,0,85,0,10,14
242,06113,2020-09-08,2565,53,1,0,18,0,8,24
243,06115,2020-09-08,994,6,0,0,10,0,13,8
244,08001,2020-09-08,7863,209,40,0,41,2,8,40
245,08003,2020-09-08,239,9,1,0,0,0,0,55
246,08005,2020-09-08,8332,369,21,0,27,0,4,56
247,08007,2020-09-08,48,0,0,0,0,0,0,0
248,08009,2020-09-08,17,0,0,0,0,0,0,0
249,08011,2020-09-08,11,0,0,0,0,0,0,0
250,08013,2020-09-08,2475,79,7,0,23,0,7,24
251,08014,2020-09-08,550,33,0,0,1,0,1,47
252,08015,2020-09-08,317,19,0,0,0,0,0,93
253,08017,2020-09-08,9,0,0,0,0,0,0,0
254,08019,2020-09-08,36,1,0,0,0,0,0,10
255,08021,2020-09-08,31,0,0,0,0,0,0,0
256,08023,2020-09-08,32,1,0,0,0,0,0,26
257,08025,2020-09-08,73,1,0,0,0,0,0,16
258,08027,2020-09-08,17,0,0,0,0,0,0,0
259,08029,2020-09-08,172,2,1,0,1,0,3,6
260,08031,2020-09-08,11579,429,22,0,39,0,5,59
261,08033,2020-09-08,2,0,0,0,0,0,0,0
262,08035,2020-09-08,2146,60,22,0,18,0,5,17
263,08037,2020-09-08,1192,9,-1,0,1,0,2,16
264,08039,2020-09-08,130,2,0,0,1,0,4,7
265,08041,2020-09-08,6241,156,0,0,28,1,4,22
266,08043,2020-09-08,164,0,1,0,1,0,2,0
267,08045,2020-09-08,874,4,5,0,4,0,7,7
268,08047,2020-09-08,18,0,0,0,0,0,0,0
269,08049,2020-09-08,67,1,0,0,0,0,0,6
270,08051,2020-09-08,296,7,0,0,1,0,6,40
271,08053,2020-09-08,3,0,0,0,0,0,0,0
272,08055,2020-09-08,10,1,0,0,0,0,0,14
273,08057,2020-09-08,9,0,0,0,0,0,0,0
274,08059,2020-09-08,4984,242,13,0,21,1,4,42
275,08061,2020-09-08,0,0,0,0,0,0,0,0
276,08063,2020-09-08,76,3,0,0,0,0,0,42
277,08065,2020-09-08,83,0,1,0,0,0,0,0
278,08067,2020-09-08,247,2,0,0,1,0,2,4
279,08069,2020-09-08,2103,44,18,0,18,0,5,12
280,08071,2020-09-08,20,0,0,0,0,0,0,0
281,08073,2020-09-08,8,0,0,0,0,0,0,0
282,08075,2020-09-08,711,5,6,0,3,0,13,22
283,08077,2020-09-08,467,5,0,0,7,0,5,3
284,08079,2020-09-08,19,0,0,0,0,0,0,0
285,08081,2020-09-08,35,1,0,0,0,0,0,8
286,08083,2020-09-08,126,5,0,0,0,0,0,19
287,08085,2020-09-08,351,13,0,0,1,0,2,30
288,08087,2020-09-08,721,48,0,0,1,0,3,165
289,08089,2020-09-08,82,6,0,0,0,0,0,33
290,08091,2020-09-08,25,1,0,0,0,0,0,20
291,08093,2020-09-08,46,1,1,0,0,0,0,5
292,08095,2020-09-08,19,0,0,0,0,0,0,0
293,08097,2020-09-08,201,2,-1,0,0,0,0,11
294,08099,2020-09-08,89,0,0,0,1,0,8,0
295,08101,2020-09-08,936,34,7,0,9,0,5,20
296,08103,2020-09-08,24,0,0,0,0,0,0,0
297,08105,2020-09-08,94,2,0,0,0,0,0,18
298,08107,2020-09-08,134,8,0,0,0,0,0,31
299,08109,2020-09-08,111,2,0,0,0,0,0,29
300,08111,2020-09-08,6,0,0,0,0,0,0,0
301,08113,2020-09-08,94,0,0,0,0,0,0,0
302,08115,2020-09-08,12,1,0,0,0,0,0,44
303,08117,2020-09-08,368,4,2,0,1,0,3,13
304,08119,2020-09-08,165,4,0,0,0,0,0,16
305,08121,2020-09-08,54,0,0,0,0,0,0,0
306,08123,2020-09-08,4219,148,21,0,19,0,6,46
307,08125,2020-09-08,68,0,0,0,1,0,10,0
308,09001,2020-09-08,19135,1417,104,2,28,0,3,150
309,09003,2020-09-08,13771,1428,136,2,35,0,4,160
310,09005,2020-09-08,1751,139,23,0,5,0,3,77
311,09007,2020-09-08,1496,193,12,1,4,0,2,119
312,09009,2020-09-08,13858,1109,65,0,21,0,2,130
313,09011,2020-09-08,1643,108,23,1,8,0,3,41
314,09013,2020-09-08,1191,65,30,0,6,0,4,43
315,09015,2020-09-08,825,15,12,0,3,0,3,13
316,10001,2020-09-08,2727,110,7,0,13,0,7,61
317,10003,2020-09-08,8694,303,38,0,63,0,11,54
318,10005,2020-09-08,6432,196,12,0,11,0,5,84
319,11001,2020-09-08,14362,611,47,0,45,1,6,87
320,12001,2020-09-08,5722,33,89,0,67,0,25,12
321,12003,2020-09-08,1273,6,2,0,16,0,55,21
322,12005,2020-09-08,5534,86,12,0,19,1,11,49
323,12007,2020-09-08,861,5,7,0,15,0,53,18
324,12009,2020-09-08,7689,235,33,0,44,4,7,39
325,12011,2020-09-08,73556,1234,130,14,187,7,10,63
326,12013,2020-09-08,587,10,0,0,2,0,14,71
327,12015,2020-09-08,2822,117,11,0,16,1,8,62
328,12017,2020-09-08,2339,64,5,0,31,1,21,43
329,12019,2020-09-08,4317,79,11,0,23,0,10,36
330,12021,2020-09-08,12049,184,25,0,36,1,9,48
331,12023,2020-09-08,3455,39,16,0,11,0,15,54
332,12027,2020-09-08,1526,22,2,0,5,0,13,58
333,12029,2020-09-08,773,4,3,0,5,0,30,24
334,12031,2020-09-08,27802,272,68,0,160,2,17,28
335,12033,2020-09-08,11575,193,31,0,46,1,14,61
336,12035,2020-09-08,1464,16,10,1,20,0,17,14
337,12037,2020-09-08,569,3,0,0,3,0,25,25
338,12039,2020-09-08,2540,33,3,0,26,0,57,72
339,12041,2020-09-08,481,10,1,0,2,0,11,54
340,12043,2020-09-08,464,4,1,0,1,0,7,29
341,12045,2020-09-08,846,13,0,0,3,0,22,95
342,12047,2020-09-08,728,7,1,0,4,0,28,49
343,12049,2020-09-08,1177,9,2,0,10,0,37,33
344,12051,2020-09-08,2003,39,3,0,3,0,7,93
345,12053,2020-09-08,2785,99,4,0,14,2,7,51
346,12055,2020-09-08,1935,69,14,0,14,0,13,65
347,12057,2020-09-08,38652,565,107,3,171,2,12,38
348,12059,2020-09-08,690,5,1,0,7,0,36,25
349,12061,2020-09-08,2921,104,10,0,9,0,6,65
350,12063,2020-09-08,2506,70,17,1,17,1,37,151
351,12065,2020-09-08,517,7,0,0,2,0,14,49
352,12067,2020-09-08,1213,10,0,0,1,0,12,119
353,12069,2020-09-08,6841,128,17,-1,43,1,12,35
354,12071,2020-09-08,19210,441,34,3,55,2,7,57
355,12073,2020-09-08,7943,40,118,0,210,1,72,14
356,12075,2020-09-08,948,8,3,0,4,0,10,19
357,12077,2020-09-08,449,7,0,0,2,0,24,84
358,12079,2020-09-08,926,16,0,-1,7,0,38,87
359,12081,2020-09-08,10699,266,26,0,30,1,7,66
360,12083,2020-09-08,8881,225,1,4,43,5,12,62
361,12085,2020-09-08,4560,120,9,0,4,0,2,75
362,12086,2020-09-08,162026,2666,389,8,424,18,16,98
363,12087,2020-09-08,1762,19,1,0,3,0,4,26
364,12089,2020-09-08,1850,25,11,1,17,1,19,28
365,12091,2020-09-08,4428,89,18,1,33,2,16,42
366,12093,2020-09-08,1288,20,4,0,6,1,14,47
367,12095,2020-09-08,37247,387,95,0,121,1,9,28
368,12097,2020-09-08,11560,133,18,0,43,1,11,35
369,12099,2020-09-08,43309,1170,122,2,132,6,9,78
370,12101,2020-09-08,8357,184,19,1,32,1,6,33
371,12103,2020-09-08,20526,678,52,5,71,2,7,70
372,12105,2020-09-08,17932,469,69,0,110,3,15,65
373,12107,2020-09-08,1867,38,3,0,11,0,15,51
374,12109,2020-09-08,4699,61,24,1,44,0,17,23
375,12111,2020-09-08,7366,246,25,0,35,1,11,75
376,12113,2020-09-08,4958,59,8,0,35,0,19,32
377,12115,2020-09-08,7457,216,23,0,31,2,7,50
378,12117,2020-09-08,8412,183,30,1,34,1,7,39
379,12119,2020-09-08,2049,55,1,0,24,0,18,42
380,12121,2020-09-08,2511,63,5,0,8,0,18,142
381,12123,2020-09-08,1231,10,1,0,3,0,14,46
382,12125,2020-09-08,706,5,16,0,15,0,98,33
383,12127,2020-09-08,9862,197,46,0,64,1,12,36
384,12129,2020-09-08,971,8,10,0,11,0,33,24
385,12131,2020-09-08,1747,20,-1,0,12,0,16,27
386,12133,2020-09-08,1031,17,0,0,3,0,12,67
387,13001,2020-09-08,937,25,6,1,6,0,33,136
388,13003,2020-09-08,419,3,2,0,2,0,24,37
389,13005,2020-09-08,538,10,1,0,2,0,18,90
390,13007,2020-09-08,72,3,0,0,0,0,0,99
391,13009,2020-09-08,1829,53,20,0,18,0,40,118
392,13011,2020-09-08,413,6,5,0,4,0,21,31
393,13013,2020-09-08,1902,41,12,0,19,0,23,49
394,13015,2020-09-08,2568,75,8,1,17,0,16,70
395,13017,2020-09-08,671,18,0,1,6,1,36,108
396,13019,2020-09-08,410,10,-1,0,4,1,21,52
397,13021,2020-09-08,5575,139,43,0,21,2,14,91
398,13023,2020-09-08,398,17,0,0,7,0,54,132
399,13025,2020-09-08,319,8,2,0,1,0,5,42
400,13027,2020-09-08,485,24,1,0,1,0,6,155
401,13029,2020-09-08,923,9,9,0,8,0,20,23
402,13031,2020-09-08,2472,22,33,0,60,0,75,28
403,13033,2020-09-08,699,9,8,0,6,0,27,40
404,13035,2020-09-08,585,41,6,0,2,0,8,164
405,13037,2020-09-08,229,7,0,0,1,0,16,113
406,13039,2020-09-08,1103,7,8,0,11,0,20,13
407,13043,2020-09-08,386,16,6,0,4,0,37,148
408,13045,2020-09-08,2445,63,6,0,16,0,13,53
409,13047,2020-09-08,949,16,9,0,10,0,15,24
410,13049,2020-09-08,588,6,1,0,2,0,15,45
411,13051,2020-09-08,7524,131,106,0,56,1,19,45
412,13053,2020-09-08,1439,2,0,0,35,0,321,18
413,13055,2020-09-08,640,6,4,0,8,0,32,24
414,13057,2020-09-08,5227,83,16,1,47,1,18,32
415,13059,2020-09-08,3994,35,206,1,132,1,103,27
416,13061,2020-09-08,114,2,0,0,0,0,0,71
417,13063,2020-09-08,6695,146,24,1,24,1,8,50
418,13065,2020-09-08,312,5,3,0,3,0,45,76
419,13067,2020-09-08,17850,405,58,1,108,1,14,53
420,13069,2020-09-08,1874,38,8,0,11,0,25,88
421,13071,2020-09-08,1818,29,2,1,7,0,15,64
422,13073,2020-09-08,3349,47,46,0,24,0,15,30
423,13075,2020-09-08,523,11,0,0,2,0,12,64
424,13077,2020-09-08,2346,33,7,1,11,1,7,22
425,13079,2020-09-08,162,4,3,0,1,0,8,32
426,13081,2020-09-08,503,15,8,0,4,0,18,67
427,13083,2020-09-08,222,4,0,0,3,0,19,25
428,13085,2020-09-08,729,7,1,0,7,0,27,27
429,13087,2020-09-08,1030,22,9,0,5,0,19,83
430,13089,2020-09-08,17169,318,69,3,74,2,10,42
431,13091,2020-09-08,351,9,2,1,3,0,15,44
432,13093,2020-09-08,298,14,2,0,2,0,15,105
433,13095,2020-09-08,3043,180,14,0,7,0,8,205
434,13097,2020-09-08,3269,67,9,0,13,0,9,46
435,13099,2020-09-08,436,32,5,0,3,0,29,314
436,13101,2020-09-08,238,2,0,0,0,0,0,50
437,13103,2020-09-08,1195,19,18,0,16,0,25,30
438,13105,2020-09-08,520,1,1,0,6,0,31,5
439,13107,2020-09-08,862,24,27,1,13,0,57,106
440,13109,2020-09-08,387,5,4,0,2,0,19,47
441,13111,2020-09-08,505,8,2,0,6,0,23,31
442,13113,2020-09-08,1632,43,4,0,7,1,6,38
443,13115,2020-09-08,2514,35,10,0,29,0,29,36
444,13117,2020-09-08,3384,36,26,0,33,0,14,15
445,13119,2020-09-08,619,11,7,0,8,0,34,47
446,13121,2020-09-08,25756,548,75,3,99,3,9,52
447,13123,2020-09-08,773,9,1,0,3,0,10,29
448,13125,2020-09-08,35,2,0,0,0,0,0,67
449,13127,2020-09-08,3218,83,21,0,24,2,28,97
450,13129,2020-09-08,1607,31,9,0,10,0,17,53
451,13131,2020-09-08,698,17,3,0,4,1,16,69
452,13133,2020-09-08,476,21,7,0,4,1,22,115
453,13135,2020-09-08,25215,359,88,0,105,3,11,38
454,13137,2020-09-08,1407,65,3,0,6,0,13,143
455,13139,2020-09-08,8177,133,28,0,54,1,26,65
456,13141,2020-09-08,370,39,0,0,1,0,12,461
457,13143,2020-09-08,367,8,1,0,5,0,17,27
458,13145,2020-09-08,748,21,1,0,3,0,9,60
459,13147,2020-09-08,448,11,4,0,4,0,15,42
460,13149,2020-09-08,180,5,0,0,1,0,8,42
461,13151,2020-09-08,4609,90,17,2,24,1,10,38
462,13153,2020-09-08,2793,72,23,1,21,0,13,46
463,13155,2020-09-08,246,4,1,0,3,0,32,42
464,13157,2020-09-08,1665,27,11,0,20,0,27,37
465,13159,2020-09-08,200,4,5,0,1,0,7,28
466,13161,2020-09-08,664,12,1,0,3,0,20,79
467,13163,2020-09-08,713,20,4,0,6,0,39,130
468,13165,2020-09-08,348,27,3,0,4,0,46,311
469,13167,2020-09-08,377,14,5,0,5,0,52,145
470,13169,2020-09-08,491,4,3,0,5,0,17,14
471,13171,2020-09-08,334,17,1,0,1,0,5,89
472,13173,2020-09-08,276,5,0,0,2,0,19,48
473,13175,2020-09-08,1428,52,12,0,11,1,23,109
474,13177,2020-09-08,657,25,3,0,-1,0,-3,83
475,13179,2020-09-08,968,19,9,0,5,0,8,31
476,13181,2020-09-08,200,7,0,0,1,0,13,88
477,13183,2020-09-08,195,3,1,0,2,0,10,15
478,13185,2020-09-08,3606,72,10,0,16,1,14,61
479,13187,2020-09-08,788,12,1,0,10,0,30,36
480,13189,2020-09-08,538,13,9,0,2,0,9,61
481,13191,2020-09-08,265,6,1,0,2,0,14,42
482,13193,2020-09-08,214,10,1,0,1,0,8,77
483,13195,2020-09-08,581,8,14,0,6,0,20,27
484,13197,2020-09-08,178,6,0,0,1,0,12,72
485,13199,2020-09-08,506,11,1,0,3,0,14,52
486,13201,2020-09-08,228,1,0,0,2,0,35,17
487,13205,2020-09-08,734,45,5,0,3,0,14,206
